layer,framing,alpha,content_id,delta
8,deploy,4.0,c020,-0.0003204345703125
8,deploy,4.0,c044,0.18845844268798828
8,deploy,4.0,c016,0.06238079071044922
8,deploy,4.0,c056,0.06257247924804688
8,deploy,4.0,c025,0.6249523162841797
8,deploy,4.0,c029,0.5624713897705078
8,deploy,4.0,c014,0.37787532806396484
8,deploy,4.0,c002,0.6870622634887695
8,deploy,4.0,c023,0.49933624267578125
8,deploy,4.0,c046,0.3124847412109375
8,deploy,4.0,c022,0.49982452392578125
8,deploy,4.0,c050,0.43801307678222656
10,eval,-4.0,c006,-0.37496376037597656
10,eval,-4.0,c017,-0.375152587890625
10,eval,-4.0,c039,-0.7500419616699219
10,eval,-4.0,c036,-0.0005674362182617188
10,eval,-4.0,c009,-0.43746280670166016
10,eval,-4.0,c000,-0.37502288818359375
10,eval,-4.0,c013,-0.31192970275878906
10,eval,-4.0,c049,-0.6249122619628906
10,eval,-4.0,c058,-0.5624332427978516
10,eval,-4.0,c024,-0.5001754760742188
10,eval,-4.0,c042,-0.3125581741333008
10,eval,-4.0,c047,-0.6867733001708984
10,eval,-4.0,c043,-0.31248950958251953
10,eval,-4.0,c003,-0.12505054473876953
10,eval,-4.0,c041,-0.5000162124633789
10,eval,-4.0,c008,-0.2500581741333008
