arm,dst_cls,layer,region,source,content_id,delta,dist,dist_unit,scale,scale_min,scale_max,n_clamped,pid,kk,a,b,cand
selected,eval,10,final,othercls_samecont,c002,0.07903671264648438,3.2729666233062744,0.08307956159114838,1.0,1.0,1.0,0,p00724,100,1,0,5
selected,eval,10,final,samecls_diffcont,c002,-0.09879112243652344,4.00882625579834,0.10040021687746048,1.0,1.0,1.0,0,p00650,79,1,0,5
selected,eval,10,final,othercls_diffcont,c002,-0.024051666259765625,4.160820484161377,0.10417880862951279,1.0,1.0,1.0,0,p00393,79,1,0,2
constructed,eval,10,final,samecls_samecont,c002,-0.06270599365234375,4.052937030792236,0.10082223266363144,1.0689327716827393,1.0689327716827393,1.0689327716827393,0,p00217,102,1,0,0
constructed_min,eval,10,final,samecls_samecont,c002,-0.05912017822265625,3.7915730476379395,0.0944424644112587,1.0,1.0,1.0,0,p00217,102,1,0,0
constructed,eval,10,final,othercls_samecont,c002,-0.06364250183105469,4.052937030792236,0.10183202475309372,0.951942503452301,0.951942503452301,0.951942503452301,0,p00289,102,1,0,0
constructed_min,eval,10,final,othercls_samecont,c002,-0.0596466064453125,3.7915735244750977,0.09535876661539078,0.8905541300773621,0.8905541300773621,0.8905541300773621,0,p00289,102,1,0,0
constructed,eval,10,final,samecls_diffcont,c002,-0.11392402648925781,4.052937030792236,0.10194839537143707,0.9720332622528076,0.9720332622528076,0.9720332622528076,0,p00272,79,1,0,0
constructed_min,eval,10,final,samecls_diffcont,c002,-0.10576629638671875,3.7915730476379395,0.09546376019716263,0.9093493223190308,0.9093493223190308,0.9093493223190308,0,p00272,79,1,0,0
constructed,eval,10,final,othercls_diffcont,c002,-0.07116508483886719,4.052937030792236,0.10117963701486588,1.0149887800216675,1.0149887800216675,1.0149887800216675,0,p00043,79,1,0,0
constructed_min,eval,10,final,othercls_diffcont,c002,-0.06704330444335938,3.7915735244750977,0.09476763755083084,0.9495347142219543,0.9495347142219543,0.9495347142219543,0,p00043,79,1,0,0
unmatched,eval,10,readout,samecls_samecont,c002,-0.04942893981933594,3.6443099975585938,0.08005160838365555,1.0,1.0,1.0,0,p00217,102,46,0,0
unmatched,eval,10,readout,othercls_samecont,c002,-0.03804969787597656,3.798299789428711,0.0837736576795578,1.0,1.0,1.0,0,p00289,102,46,0,0
unmatched,eval,10,readout,samecls_diffcont,c002,0.55712890625,5.052281379699707,0.11082877218723297,1.0,1.0,1.0,0,p00272,79,46,0,0
unmatched,eval,10,readout,othercls_diffcont,c002,0.24835586547851562,5.737609386444092,0.1255844384431839,1.0,1.0,1.0,0,p00043,79,46,0,0
selected,eval,10,readout,samecls_samecont,c002,0.18860816955566406,4.187314510345459,0.09222165495157242,1.0,1.0,1.0,0,p00754,101,46,0,2
selected,eval,10,readout,othercls_samecont,c002,-0.011388778686523438,4.182538032531738,0.09210432320833206,1.0,1.0,1.0,0,p00691,102,46,0,4
selected,eval,10,readout,samecls_diffcont,c002,0.15038299560546875,5.3373494148254395,0.11780356615781784,1.0,1.0,1.0,0,p00439,79,46,0,2
