arm,dst_cls,layer,region,source,content_id,delta,dist,dist_unit,scale,scale_min,scale_max,n_clamped,pid,kk,a,b,cand
selected,eval,16,task,othercls_diffcont,c020,-0.07532310485839844,21.88518714904785,0.2239062637090683,1.0,1.0,1.0,0,p00147,74,74,44,2
constructed,eval,16,task,samecls_samecont,c020,0.004787445068359375,20.535968780517578,0.21163828670978546,1.2408599853515625,0.8671444654464722,2.625432014465332,0,p00348,102,74,44,0
constructed_min,eval,16,task,samecls_samecont,c020,0.011075973510742188,16.2676944732666,0.16852374374866486,0.9577873349189758,0.7205973267555237,1.0,0,p00348,102,74,44,0
constructed,eval,16,task,othercls_samecont,c020,0.05774688720703125,20.535968780517578,0.21153971552848816,1.1317979097366333,0.8801324367523193,2.4896233081817627,0,p00027,98,74,44,0
constructed_min,eval,16,task,othercls_samecont,c020,0.04901695251464844,16.2676944732666,0.16848284006118774,0.8711994886398315,0.6731648445129395,1.0,0,p00027,98,74,44,0
constructed,eval,16,task,samecls_diffcont,c020,0.04661750793457031,20.535968780517578,0.2116464525461197,0.8563298583030701,0.624737560749054,0.9750359058380127,0,p00070,74,74,44,0
constructed_min,eval,16,task,samecls_diffcont,c020,0.04714775085449219,16.2676944732666,0.16815964877605438,0.7056223154067993,0.23795610666275024,0.9067023396492004,0,p00070,74,74,44,0
constructed,eval,16,task,othercls_diffcont,c020,-0.02614593505859375,20.535968780517578,0.2112300544977188,1.0143356323242188,0.6207716464996338,1.2668788433074951,0,p00141,74,74,44,0
constructed_min,eval,16,task,othercls_diffcont,c020,-0.018266677856445312,16.2676944732666,0.16815906763076782,0.839352011680603,0.23644551634788513,1.0,0,p00141,74,74,44,0
unmatched,eval,28,final,samecls_samecont,c020,-1.4262981414794922,53.9195556640625,0.11167501658201218,1.0,1.0,1.0,0,p00348,102,1,0,0
unmatched,eval,28,final,othercls_samecont,c020,-1.1948738098144531,50.626502990722656,0.10500048100948334,1.0,1.0,1.0,0,p00027,98,1,0,0
unmatched,eval,28,final,samecls_diffcont,c020,-0.9464225769042969,45.33583068847656,0.09400718659162521,1.0,1.0,1.0,0,p00070,74,1,0,0
unmatched,eval,28,final,othercls_diffcont,c020,-1.1668682098388672,49.66748809814453,0.10288088768720627,1.0,1.0,1.0,0,p00141,74,1,0,0
selected,eval,28,final,samecls_samecont,c020,-1.4262981414794922,53.9195556640625,0.11167501658201218,1.0,1.0,1.0,0,p00348,102,1,0,0
selected,eval,28,final,othercls_samecont,c020,-0.9779472351074219,51.168113708496094,0.10602004826068878,1.0,1.0,1.0,0,p00042,102,1,0,1
selected,eval,28,final,samecls_diffcont,c020,-1.0039081573486328,46.97129821777344,0.09736566245555878,1.0,1.0,1.0,0,p00527,74,1,0,3
selected,eval,28,final,othercls_diffcont,c020,-1.1668682098388672,49.66748809814453,0.10288088768720627,1.0,1.0,1.0,0,p00141,74,1,0,0
constructed,eval,28,final,samecls_samecont,c020,-1.3173332214355469,49.88734817504883,0.10334622859954834,0.9252180457115173,0.9252180457115173,0.9252180457115173,0,p00348,102,1,0,0
